Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Gene name,Gene stable ID,Gene type,tss,tss -2kb,tss +2kb,test_id,orig_gene_name,locus,orig_start,orig_end
5,169816497,169849848,1,CTD-2270F17.1,ENSG00000253647,antisense,169816497,169814497,169818497,XLOC_021472,KCNIP1,chr5:169780880-170163636,169780880,170163636
5,169910810,169913411,-1,CTB-147C13.1,ENSG00000253858,antisense,169913411,169911411,169915411,XLOC_021472,KCNIP1,chr5:169780880-170163636,169780880,170163636
5,170066162,170108441,-1,CTC-265N9.1,ENSG00000253591,antisense,170108441,170106441,170110441,XLOC_021472,KCNIP1,chr5:169780880-170163636,169780880,170163636
5,170174051,170215654,-1,MIR4454,ENSG00000253348,antisense,170215654,170213654,170217654,XLOC_021473,GABRP,chr5:170210722-170241050,170210722,170241050
5,170190354,170241051,1,GABRP,ENSG00000094755,protein_coding,170190354,170188354,170192354,XLOC_021473,GABRP,chr5:170210722-170241050,170210722,170241050
5,170288874,170727019,1,RANBP17,ENSG00000204764,protein_coding,170288874,170286874,170290874,XLOC_021474,RANBP17,chr5:170288881-170727019,170288881,170727019
5,170293839,170294146,1,RN7SL623P,ENSG00000244501,misc_RNA,170293839,170291839,170295839,XLOC_021474,RANBP17,chr5:170288881-170727019,170288881,170727019
5,170323933,170331465,1,CTC-455F18.3,ENSG00000253966,pseudogene,170323933,170321933,170325933,XLOC_021474,RANBP17,chr5:170288881-170727019,170288881,170727019
5,170678870,170679986,1,RP11-546B8.3,ENSG00000253213,pseudogene,170678870,170676870,170680870,XLOC_021474,RANBP17,chr5:170288881-170727019,170288881,170727019
5,170710663,170710717,1,snoU13,ENSG00000252387,snoRNA,170710663,170708663,170712663,XLOC_021474,RANBP17,chr5:170288881-170727019,170288881,170727019
5,170736288,170739138,1,TLX3,ENSG00000164438,protein_coding,170736288,170734288,170738288,XLOC_021475,TLX3,chr5:170736287-170739671,170736287,170739671
5,170814120,170838141,1,NPM1,ENSG00000181163,protein_coding,170814120,170812120,170816120,XLOC_021476,NPM1,chr5:170814230-170837896,170814230,170837896
5,170846660,170884627,1,FGF18,ENSG00000156427,protein_coding,170846660,170844660,170848660,XLOC_021477,FGF18,chr5:170846666-170884630,170846666,170884630
5,171621176,171630456,1,EFCAB9,ENSG00000214360,protein_coding,171621176,171619176,171623176,XLOC_021478,EFCAB9,chr5:171621175-171630458,171621175,171630458
5,172068269,172118543,1,NEURL1B,ENSG00000214357,protein_coding,172068269,172066269,172070269,XLOC_021479,NEURL1B,chr5:172068216-172118670,172068216,172118670
5,172083525,172083716,-1,CTB-79E8.3,ENSG00000253683,pseudogene,172083716,172081716,172085716,XLOC_021479,NEURL1B,chr5:172068216-172118670,172068216,172118670
5,172089168,172089266,1,MIR5003,ENSG00000265160,miRNA,172089168,172087168,172091168,XLOC_021479,NEURL1B,chr5:172068216-172118670,172068216,172118670
5,172117457,172124723,-1,CTB-79E8.2,ENSG00000253445,antisense,172124723,172122723,172126723,XLOC_021479,NEURL1B,chr5:172068216-172118670,172068216,172118670
5,172261278,172379688,1,ERGIC1,ENSG00000113719,protein_coding,172261278,172259278,172263278,XLOC_021480,ERGIC1,chr5:172261222-172379688,172261222,172379688
5,172381789,172386395,-1,CTC-308K20.1,ENSG00000204758,antisense,172386395,172384395,172388395,XLOC_021481,RPL26L1,chr5:172380803-172396780,172380803,172396780
5,172381910,172384165,1,CTC-308K20.2,ENSG00000254295,lincRNA,172381910,172379910,172383910,XLOC_021481,RPL26L1,chr5:172380803-172396780,172380803,172396780
5,172385732,172396774,1,RPL26L1,ENSG00000037241,protein_coding,172385732,172383732,172387732,XLOC_021481,RPL26L1,chr5:172380803-172396780,172380803,172396780
5,172410760,172462448,1,ATP6V0E1,ENSG00000113732,protein_coding,172410760,172408760,172412760,XLOC_021482,ATP6V0E1,chr5:172410762-172461900,172410762,172461900
5,172413683,172414201,1,CTC-308K20.4,ENSG00000254328,pseudogene,172413683,172411683,172415683,XLOC_021482,ATP6V0E1,chr5:172410762-172461900,172410762,172461900
5,172447731,172447931,1,SNORA74B,ENSG00000212402,snoRNA,172447731,172445731,172449731,XLOC_021482,ATP6V0E1,chr5:172410762-172461900,172410762,172461900
5,172410760,172462448,1,ATP6V0E1,ENSG00000113732,protein_coding,172410760,172408760,172412760,XLOC_021483,SNORA74B,chr5:172410762-172461900,172410762,172461900
5,172413683,172414201,1,CTC-308K20.4,ENSG00000254328,pseudogene,172413683,172411683,172415683,XLOC_021483,SNORA74B,chr5:172410762-172461900,172410762,172461900
5,172447731,172447931,1,SNORA74B,ENSG00000212402,snoRNA,172447731,172445731,172449731,XLOC_021483,SNORA74B,chr5:172410762-172461900,172410762,172461900
5,172483355,172566291,1,CREBRF,ENSG00000164463,protein_coding,172483355,172481355,172485355,XLOC_021484,C5orf41,chr5:172483354-172566291,172483354,172566291
5,172512345,172513213,-1,CDC42P5,ENSG00000253439,pseudogene,172513213,172511213,172515213,XLOC_021484,C5orf41,chr5:172483354-172566291,172483354,172566291
5,172571165,172572042,-1,CTC-209H22.3,ENSG00000253172,antisense,172572042,172570042,172574042,XLOC_021485,BNIP1,chr5:172571444-172591390,172571444,172591390
5,172571445,172591390,1,BNIP1,ENSG00000113734,protein_coding,172571445,172569445,172573445,XLOC_021485,BNIP1,chr5:172571444-172591390,172571444,172591390
5,173006646,173012071,1,CTB-33O18.3,ENSG00000253955,antisense,173006646,173004646,173008646,XLOC_021487,LOC285593,chr5:173006645-173012075,173006645,173012075
5,173116462,173132852,1,CTB-43E15.2,ENSG00000253428,lincRNA,173116462,173114462,173118462,XLOC_021488,-,chr5:173128537-173173295,173128537,173173295
5,173134617,173173214,-1,CTB-43E15.3,ENSG00000253686,lincRNA,173173214,173171214,173175214,XLOC_021488,-,chr5:173128537-173173295,173128537,173173295
5,173157081,173157180,1,AC008674.1,ENSG00000263401,miRNA,173157081,173155081,173159081,XLOC_021488,-,chr5:173128537-173173295,173128537,173173295
5,173315283,173388979,1,CPEB4,ENSG00000113742,protein_coding,173315283,173313283,173317283,XLOC_021489,CPEB4,chr5:173315102-173387314,173315102,173387314
5,173400782,173433143,1,C5orf47,ENSG00000185056,protein_coding,173400782,173398782,173402782,XLOC_021490,C5orf47,chr5:173416161-173433143,173416161,173433143
5,173472607,173670504,1,NSG2,ENSG00000170091,protein_coding,173472607,173470607,173474607,XLOC_021491,HMP19,chr5:173472723-173536182,173472723,173536182
5,173483063,173483588,-1,RP11-619L12.3,ENSG00000253244,antisense,173483588,173481588,173485588,XLOC_021491,HMP19,chr5:173472723-173536182,173472723,173536182
5,173508509,173513562,-1,RP11-619L12.4,ENSG00000253447,antisense,173513562,173511562,173515562,XLOC_021491,HMP19,chr5:173472723-173536182,173472723,173536182
5,173763298,173959460,1,RP11-267A15.1,ENSG00000249306,lincRNA,173763298,173761298,173765298,XLOC_021492,-,chr5:173763178-173956943,173763178,173956943
5,173940308,173941310,1,GAPDHP71,ENSG00000213376,pseudogene,173940308,173938308,173942308,XLOC_021492,-,chr5:173763178-173956943,173763178,173956943
5,174151536,174157896,1,MSX2,ENSG00000120149,protein_coding,174151536,174149536,174153536,XLOC_021493,MSX2,chr5:174151574-174157902,174151574,174157902
5,174904065,174956745,1,SFXN1,ENSG00000164466,protein_coding,174904065,174902065,174906065,XLOC_021494,SFXN1,chr5:174905335-174956780,174905335,174956780
5,174910598,174911195,-1,CTC-571O20.1,ENSG00000270839,pseudogene,174911195,174909195,174913195,XLOC_021494,SFXN1,chr5:174905335-174956780,174905335,174956780
5,175085033,175113245,1,HRH2,ENSG00000113749,protein_coding,175085033,175083033,175087033,XLOC_021495,HRH2,chr5:175085039-175113245,175085039,175113245
5,175223313,175311023,1,CPLX2,ENSG00000145920,protein_coding,175223313,175221313,175225313,XLOC_021496,CPLX2,chr5:175223609-175311026,175223609,175311026
5,175487692,175559261,1,FAM153B,ENSG00000182230,protein_coding,175487692,175485692,175489692,XLOC_021497,FAM153B,chr5:175511908-175543457,175511908,175543457
5,175487692,175559261,1,FAM153B,ENSG00000182230,protein_coding,175487692,175485692,175489692,XLOC_021498,-,chr5:175546415-175552667,175546415,175552667
5,175551213,175558464,-1,RP11-844P9.1,ENSG00000251458,lincRNA,175558464,175556464,175560464,XLOC_021498,-,chr5:175546415-175552667,175546415,175552667
5,175665365,175772994,1,SIMC1,ENSG00000170085,protein_coding,175665365,175663365,175667365,XLOC_021499,C5orf25,chr5:175665365-175788822,175665365,175788822
5,175735066,175736016,1,RP11-844P9.3,ENSG00000251667,pseudogene,175735066,175733066,175737066,XLOC_021499,C5orf25,chr5:175665365-175788822,175665365,175788822
5,175773064,175788971,-1,KIAA1191,ENSG00000122203,protein_coding,175788971,175786971,175790971,XLOC_021499,C5orf25,chr5:175665365-175788822,175665365,175788822
5,175774944,175780587,1,RP11-843P14.2,ENSG00000250909,antisense,175774944,175772944,175776944,XLOC_021499,C5orf25,chr5:175665365-175788822,175665365,175788822
5,175781209,175783171,1,RP11-843P14.1,ENSG00000251414,antisense,175781209,175779209,175783209,XLOC_021499,C5orf25,chr5:175665365-175788822,175665365,175788822
5,175792471,175828866,1,ARL10,ENSG00000175414,protein_coding,175792471,175790471,175794471,XLOC_021500,ARL10,chr5:175792346-175816751,175792346,175816751
5,175794949,175795034,1,MIR1271,ENSG00000221464,miRNA,175794949,175792949,175796949,XLOC_021500,ARL10,chr5:175792346-175816751,175792346,175816751
5,175810949,175815976,-1,NOP16,ENSG00000048162,protein_coding,175815976,175813976,175817976,XLOC_021500,ARL10,chr5:175792346-175816751,175792346,175816751
5,175815748,175816772,1,HIGD2A,ENSG00000146066,protein_coding,175815748,175813748,175817748,XLOC_021500,ARL10,chr5:175792346-175816751,175792346,175816751
5,175792471,175828866,1,ARL10,ENSG00000175414,protein_coding,175792471,175790471,175794471,XLOC_021501,HIGD2A,chr5:175792346-175816751,175792346,175816751
5,175794949,175795034,1,MIR1271,ENSG00000221464,miRNA,175794949,175792949,175796949,XLOC_021501,HIGD2A,chr5:175792346-175816751,175792346,175816751
5,175810949,175815976,-1,NOP16,ENSG00000048162,protein_coding,175815976,175813976,175817976,XLOC_021501,HIGD2A,chr5:175792346-175816751,175792346,175816751
5,175815748,175816772,1,HIGD2A,ENSG00000146066,protein_coding,175815748,175813748,175817748,XLOC_021501,HIGD2A,chr5:175792346-175816751,175792346,175816751
5,175874629,175937075,1,FAF2,ENSG00000113194,protein_coding,175874629,175872629,175876629,XLOC_021502,FAF2,chr5:175875355-175937075,175875355,175937075
5,175878763,175878873,1,AC010297.1,ENSG00000221373,miRNA,175878763,175876763,175880763,XLOC_021502,FAF2,chr5:175875355-175937075,175875355,175937075
5,175953698,175965026,-1,RNF44,ENSG00000146083,protein_coding,175965026,175963026,175967026,XLOC_021503,CDHR2,chr5:175953698-176037569,175953698,176037569
5,175969512,176022975,1,CDHR2,ENSG00000074276,protein_coding,175969512,175967512,175971512,XLOC_021503,CDHR2,chr5:175953698-176037569,175953698,176037569
5,175974436,175974727,-1,RN7SL684P,ENSG00000243959,misc_RNA,175974727,175972727,175976727,XLOC_021503,CDHR2,chr5:175953698-176037569,175953698,176037569
5,175983705,175983806,1,Y_RNA,ENSG00000207420,misc_RNA,175983705,175981705,175985705,XLOC_021503,CDHR2,chr5:175953698-176037569,175953698,176037569
5,176022803,176037134,-1,GPRIN1,ENSG00000169258,protein_coding,176037134,176035134,176039134,XLOC_021503,CDHR2,chr5:175953698-176037569,175953698,176037569
5,176057683,176073642,1,EIF4E1B,ENSG00000175766,protein_coding,176057683,176055683,176059683,XLOC_021504,EIF4E1B,chr5:176057682-176073642,176057682,176073642
5,176074388,176086058,1,TSPAN17,ENSG00000048140,protein_coding,176074388,176072388,176076388,XLOC_021505,TSPAN17,chr5:176074387-176086060,176074387,176086060
5,176237478,176307897,1,UNC5A,ENSG00000113763,protein_coding,176237478,176235478,176239478,XLOC_021506,UNC5A,chr5:176237559-176326333,176237559,176326333
5,176307870,176326333,-1,HK3,ENSG00000160883,protein_coding,176326333,176324333,176328333,XLOC_021506,UNC5A,chr5:176237559-176326333,176237559,176326333
5,176332006,176449634,-1,UIMC1,ENSG00000087206,protein_coding,176449634,176447634,176451634,XLOC_021507,ZNF346,chr5:176330442-176508129,176330442,176508129
5,176449697,176508190,1,ZNF346,ENSG00000113761,protein_coding,176449697,176447697,176451697,XLOC_021507,ZNF346,chr5:176330442-176508129,176330442,176508129
5,176478715,176479964,1,ZNF346-IT1,ENSG00000251666,sense_intronic,176478715,176476715,176480715,XLOC_021507,ZNF346,chr5:176330442-176508129,176330442,176508129
5,176513887,176525145,1,FGFR4,ENSG00000160867,protein_coding,176513887,176511887,176515887,XLOC_021508,FGFR4,chr5:176513142-176525143,176513142,176525143
5,176560026,176727216,1,NSD1,ENSG00000165671,protein_coding,176560026,176558026,176562026,XLOC_021509,NSD1,chr5:176560079-176727214,176560079,176727214
5,176691767,176692242,1,CTD-2301A4.3,ENSG00000240729,pseudogene,176691767,176689767,176693767,XLOC_021509,NSD1,chr5:176560079-176727214,176560079,176727214
5,176692581,176693589,-1,CTD-2301A4.5,ENSG00000270706,pseudogene,176693589,176691589,176695589,XLOC_021509,NSD1,chr5:176560079-176727214,176560079,176727214
5,176728462,176739758,-1,MXD3,ENSG00000213347,protein_coding,176739758,176737758,176741758,XLOC_021510,PRELID1,chr5:176730834-176756561,176730834,176756561
5,176730775,176733960,1,PRELID1,ENSG00000169230,protein_coding,176730775,176728775,176732775,XLOC_021510,PRELID1,chr5:176730834-176756561,176730834,176756561
5,176784838,176799602,1,RGS14,ENSG00000169220,protein_coding,176784838,176782838,176786838,XLOC_021511,RGS14,chr5:176784843-176799705,176784843,176799705
5,176806236,176825849,1,SLC34A1,ENSG00000131183,protein_coding,176806236,176804236,176808236,XLOC_021512,SLC34A1,chr5:176811431-176825849,176811431,176825849
5,176830205,176869902,1,GRK6,ENSG00000198055,protein_coding,176830205,176828205,176832205,XLOC_021513,GRK6,chr5:176853387-176883484,176853387,176883484
5,176865504,176874700,-1,PRR7-AS1,ENSG00000246334,antisense,176874700,176872700,176876700,XLOC_021513,GRK6,chr5:176853387-176883484,176853387,176883484
5,176873446,176883283,1,PRR7,ENSG00000131188,protein_coding,176873446,176871446,176875446,XLOC_021513,GRK6,chr5:176853387-176883484,176853387,176883484
5,176830205,176869902,1,GRK6,ENSG00000198055,protein_coding,176830205,176828205,176832205,XLOC_021514,PRR7,chr5:176853387-176883484,176853387,176883484
5,176865504,176874700,-1,PRR7-AS1,ENSG00000246334,antisense,176874700,176872700,176876700,XLOC_021514,PRR7,chr5:176853387-176883484,176853387,176883484
5,176873446,176883283,1,PRR7,ENSG00000131188,protein_coding,176873446,176871446,176875446,XLOC_021514,PRR7,chr5:176853387-176883484,176853387,176883484
5,177019159,177023125,1,TMED9,ENSG00000184840,protein_coding,177019159,177017159,177021159,XLOC_021515,TMED9,chr5:177019134-177024285,177019134,177024285
5,177027101,177037348,1,B4GALT7,ENSG00000027847,protein_coding,177027101,177025101,177029101,XLOC_021516,B4GALT7,chr5:177026720-177044339,177026720,177044339
5,177038254,177046755,1,RP11-1277A3.1,ENSG00000247679,antisense,177038254,177036254,177040254,XLOC_021516,B4GALT7,chr5:177026720-177044339,177026720,177044339
5,177236408,177377733,1,RP11-423H2.1,ENSG00000170089,pseudogene,177236408,177234408,177238408,XLOC_021517,LOC728554,chr5:177302261-177311269,177302261,177311269
5,177236408,177377733,1,RP11-423H2.1,ENSG00000170089,pseudogene,177236408,177234408,177238408,XLOC_021518,-,chr5:177366523-177386826,177366523,177386826
5,177366623,177410055,1,RP11-1252I4.2,ENSG00000250101,antisense,177366623,177364623,177368623,XLOC_021518,-,chr5:177366523-177386826,177366523,177386826
5,177377336,177390961,1,RP11-423H2.3,ENSG00000249684,antisense,177377336,177375336,177379336,XLOC_021518,-,chr5:177366523-177386826,177366523,177386826
5,177433406,177482560,1,FAM153C,ENSG00000204677,protein_coding,177433406,177431406,177435406,XLOC_021519,FAM153C,chr5:177435688-177476059,177435688,177476059
5,177540444,177553088,1,N4BP3,ENSG00000145911,protein_coding,177540444,177538444,177542444,XLOC_021520,N4BP3,chr5:177540331-177554106,177540331,177554106
5,177557997,177577566,1,RMND5B,ENSG00000145916,protein_coding,177557997,177555997,177559997,XLOC_021521,RMND5B,chr5:177557539-177582092,177557539,177582092
5,177576461,177580968,-1,NHP2,ENSG00000145912,protein_coding,177580968,177578968,177582968,XLOC_021521,RMND5B,chr5:177557539-177582092,177557539,177582092
5,177631508,177638164,1,HNRNPAB,ENSG00000197451,protein_coding,177631508,177629508,177633508,XLOC_021522,HNRNPAB,chr5:177630878-177659839,177630878,177659839
5,177635498,177659792,-1,PHYKPL,ENSG00000175309,protein_coding,177659792,177657792,177661792,XLOC_021522,HNRNPAB,chr5:177630878-177659839,177630878,177659839
5,178286954,178315123,1,ZNF354B,ENSG00000178338,protein_coding,178286954,178284954,178288954,XLOC_021523,ZNF354B,chr5:178286814-178316348,178286814,178316348
5,178311716,178311880,1,RNU1-39P,ENSG00000206624,snRNA,178311716,178309716,178313716,XLOC_021523,ZNF354B,chr5:178286814-178316348,178286814,178316348
5,178322895,178360213,1,ZFP2,ENSG00000198939,protein_coding,178322895,178320895,178324895,XLOC_021524,ZFP2,chr5:178322915-178360210,178322915,178360210
5,178336711,178337610,-1,RP11-281O15.2,ENSG00000213328,pseudogene,178337610,178335610,178339610,XLOC_021524,ZFP2,chr5:178322915-178360210,178322915,178360210
5,178349065,178349717,1,PIGFP1,ENSG00000253869,pseudogene,178349065,178347065,178351065,XLOC_021524,ZFP2,chr5:178322915-178360210,178322915,178360210
5,178368192,178393434,1,ZNF454,ENSG00000178187,protein_coding,178368192,178366192,178370192,XLOC_021525,ZNF454,chr5:178368193-178393218,178368193,178393218
5,178450753,178462065,1,ZNF879,ENSG00000234284,protein_coding,178450753,178448753,178452753,XLOC_021526,ZNF879,chr5:178450775-178461574,178450775,178461574
5,178487416,178510538,1,ZNF354C,ENSG00000177932,protein_coding,178487416,178485416,178489416,XLOC_021527,ZNF354C,chr5:178487347-178513044,178487347,178513044
5,178509681,178510195,-1,RP11-281O15.7,ENSG00000253144,pseudogene,178510195,178508195,178512195,XLOC_021527,ZNF354C,chr5:178487347-178513044,178487347,178513044
5,178977559,179037027,1,RUFY1,ENSG00000176783,protein_coding,178977559,178975559,178979559,XLOC_021528,RUFY1,chr5:178977442-179037027,178977442,179037027
5,178999157,178999742,1,PRDX2P3,ENSG00000249140,pseudogene,178999157,178997157,179001157,XLOC_021528,RUFY1,chr5:178977442-179037027,178977442,179037027
5,179022905,179030742,-1,RP11-1379J22.2,ENSG00000244945,antisense,179030742,179028742,179032742,XLOC_021528,RUFY1,chr5:178977442-179037027,178977442,179037027
5,179105629,179157926,1,CANX,ENSG00000127022,protein_coding,179105629,179103629,179107629,XLOC_021529,CANX,chr5:179125929-179158639,179125929,179158639
